0,1,2,label
-5.986736565302653,-8.76610403692576,2.654906007418528,0
-3.6462175801362298,-1.3256517762156168,8.307871065683221,0
7.844501474571348,-1.6896749030210343,-0.638937739289061,0
-4.634390626775414,-5.390281960969509,11.076869434427003,0
-9.335048750134757,-11.3985184527115,3.611168683045953,0
-9.341576348154122,-7.619677345578276,-3.5699354396355645,0
-2.446440984833352,-6.614867895802121,2.468717381865258,0
-6.178568413903438,-6.386521045290984,5.109136160997166,0
1.2280577002077635,-5.392908495163471,10.685195479353345,0
-11.656117925013756,-8.960084383656904,3.490400655114477,0
-0.1973608750807312,-1.6485664775552822,18.49817075433607,0
-7.569504910709751,-7.208962959895464,7.870087143271739,0
-18.018665899735964,-11.335990338519744,-5.386517233379022,0
-3.95905155489456,-6.183206728015051,-3.469566021223674,0
-2.049930032483288,-6.577208759364472,7.487334871635543,0
-11.430407744879574,-10.547614730375576,0.4329591340287058,0
-7.9999407372552,-5.946501721523359,13.646428067110724,0
11.8571302759201,4.234229282980342,4.68729009621922,0
-5.988552623022792,-8.771929946459712,-0.1907081356806941,0
-9.229864384507886,-5.293968993732695,2.346736045880028,0
0.6760700504896278,-6.9225551378024175,1.7093470527686765,0
-11.60311791964816,-6.039854563927723,4.577675644951238,0
-1.0984604707393286,-5.00032404790343,13.552349707269396,0
2.4535456924669656,-7.300406067860171,-5.055132684035375,0
-5.6544685325682105,-6.14898858726294,0.9502240772444654,0
0.4078578698693649,-6.14907544008056,4.881699799806029,0
-11.28078678053771,-9.659642226639932,7.587064398165499,0
-10.853543249175388,-8.653209724969315,-1.8560185249381,0
5.721822405728076,-5.360742237884173,7.231444576518379,0
-10.931632507732091,-12.890425704839924,-4.573103900319749,0
-5.944548396203853,-9.664612863491875,6.435515623313103,0
-7.803907485006063,-5.0341958111396,8.040263818118396,0
-0.7333128867945051,-3.4192432721902586,7.421829488867623,0
-8.737531248868663,-8.124241881039294,1.6295696586562332,0
8.864036422618302,-1.626719778506812,-5.551489116284362,0
-15.550063009931716,-9.835164561935532,-1.9626890954996303,0
-3.872867226076307,-4.386826605704749,6.971875825528843,0
-13.020922819854654,-7.472131622261208,8.136155803332134,0
-3.917143838105739,-8.101418819172567,3.7269650895643567,0
1.5306425892441895,-2.6647704276130737,-6.48747838238137,0
-3.351143985578435,-9.391476631757172,-1.1188990838046111,0
5.051318214870591,-0.542588242777538,-1.036672048474646,0
-6.235103298867011,-9.711419963602378,-2.675686976231866,0
-5.185114436496913,-8.735354099620599,11.453033971131632,0
3.2645419509805844,-5.965810379711197,13.134216787999994,0
-2.462582432523968,-2.3479490424636467,14.531222297856212,0
-17.052424553824245,-8.909174421430949,3.569516712800075,0
3.3433944301164296,1.67285759880079,6.895886768711045,0
2.5394775656914206,-2.048997589227888,15.695214938790484,0
-8.539125890230931,-7.461329495753212,5.260215855101659,0
-8.307386149257216,-11.699116909904369,-1.3937925196422114,0
-1.1214176052640903,-0.983197897363252,1.5387976676791344,0
-1.3870751821692044,-3.870946268034252,12.048616121322691,0
2.889377042238685,-3.467452251012108,5.5514084577002105,0
-4.484270661226956,-5.800420344493331,3.622808801510802,0
9.518702621285986,-0.0547058712472742,1.1510688005221543,0
12.071473240101916,1.4916552154662868,-2.787933556768524,0
-3.4162667269101523,-8.12698419318657,7.962138028984716,0
-9.801615676551991,-6.243248883476936,8.831419274684677,0
-5.319904546647142,-3.617721225780011,4.318438366968347,0
-0.6192819469921576,-8.091872003774123,1.8722020049512895,0
-6.632663253631821,-3.129563964172528,17.254436857281263,0
-4.289710664700214,-5.822349918444144,8.973202648615699,0
3.487146086415746,-3.0301444492577767,10.89599703586865,0
-9.194008975103038,-10.321743760645504,-8.793694673312686,0
-13.045022849971549,-11.827806137272171,-3.2218835075612557,0
10.996954139829146,2.388974769767514,7.808113459471809,0
-11.222065190527818,-5.480803971333994,12.982757028377764,0
-14.099763512593274,-7.457359267504424,0.6965582174360199,0
-1.6902926491353982,-9.193044623355895,5.575406172770478,0
-6.187568941966077,-5.989163165506732,13.137588768267214,0
-2.2724393228061373,-5.422443642495356,9.539116680482223,0
-7.090089070858987,-9.918690065418724,1.581162811362825,0
-3.1177591090480954,-5.555028859499465,12.473567414977476,0
-5.923052446998026,-8.015676882480665,9.24182899931072,0
1.4490547437522263,-1.0446209542139648,-13.759941693259854,0
-8.005300111985377,-10.370358598050547,10.483101491751134,0
-14.169307557843496,-10.684641531690788,-6.415253696868813,0
-2.1382415913067963,-6.59580194243001,-0.452465036757145,0
-8.35582392316905,-7.452053464163788,-1.236525604437385,0
1.9021475935276992,-3.5553455446411686,2.356002350216772,0
-13.092293843847596,-9.149501240773445,6.211856535440951,0
-7.49862935196114,-5.57710472567191,3.723363588843743,0
-1.6413759607185732,-2.5310689559858845,4.26897874798686,0
-9.014660670955076,-8.825371301381143,4.965362318763656,0
-6.379874539882748,-5.168037760151563,10.1950061863932,0
-3.310452866026173,-7.699864456607315,-6.709144964030523,0
13.432959792577552,2.474798773367445,5.2972147002185,0
-3.8702712774706254,-7.270700015869018,1.3618595215551874,0
-4.624978802906085,-3.0906594802774725,11.390413091988307,0
2.6591418997041547,-5.682088070219718,9.112142741009055,0
-13.977670803455382,-12.87378391091741,-0.0531696422647689,0
-1.9708632961696813,-6.314355528665011,17.937946492968337,0
1.0680057209682827,-2.5621571921384083,9.223206374335552,0
-8.721133891648174,-9.725071068174843,-3.3315456828415666,0
-2.3980556093161645,-8.202965837169346,10.660211103136408,0
-9.15421240188809,-6.320584181495599,7.657931282639055,0
-2.5476397109720805,-10.023904170220312,1.5112289110351345,0
-5.910889324339208,-5.910647736262749,7.686554181698208,0
14.678138715209382,4.502293661660412,15.343847931553045,0
-5.8024363929943625,-7.969992961785193,6.170257682297128,0
-4.563218419561309,-6.069670563792911,5.171642255484195,0
-5.864449436104166,-2.804115745154241,8.908566146346647,0
-12.219895014762132,-8.941288632007625,1.2658141354997352,0
8.831752646376511,-0.4896223489626206,3.8966027975714375,0
0.364044202327924,-6.791337558402878,9.292311398267492,0
4.910824242617278,0.1733680736600238,-4.210275943923652,0
-12.067865057829154,-6.6639999812506,1.0456317438030704,0
5.428147169526088,-0.3901693380429087,1.41259874332542,0
12.458783466407676,1.1842163785508228,0.965280078290845,0
-3.443151100246198,-5.1825911585196,5.064466642741784,0
-5.754725479375742,-6.109621649632633,-1.3244520612906605,0
-9.620363439245777,-7.75943057120985,7.677677751196906,0
-12.63907762828826,-11.764896218886951,2.63282368948362,0
-5.580265906054065,-7.029065731613725,2.7699989796667435,0
-10.078148705922333,-6.906589214109051,4.504315205142555,0
-4.45498703288969,-4.443673205830697,2.880377750780079,0
1.900042334926379,-6.059760852223354,4.769124721926245,0
-1.262866369476412,-8.455689641191714,3.765283579596971,0
-12.743289489688168,-3.6377244309711454,7.683617664518956,0
-7.436931322955905,-2.7111828393187336,14.580089123235425,0
8.675179849419582,3.059477349355677,3.329331340210815,0
-3.280102884484702,-3.88254551201546,9.800548755504696,0
-6.525128218002951,-6.703004318065642,-3.511861829475933,0
2.286692511784789,-8.873881914137975,0.9988545733956302,0
6.743289303780239,-3.110518936517104,9.479590368667614,0
0.9905508229966706,-3.535131392332781,16.21287374700972,0
-0.1111993026907853,-5.073821401886471,1.654385336850127,0
-12.735376093479228,-10.405584015352831,-1.5562382554536027,0
